datetime,open,high,low,close,volume,dividends,stock splits,Score_Sentimento
2024-09-12 11:00:00-03:00,134015.203125,134160.015625,133591.046875,133679.375,0,0.0,0.0,0.5
2024-09-12 12:00:00-03:00,133645.875,134027.328125,133620.6875,133853.984375,0,0.0,0.0,0.5
2024-09-12 13:00:00-03:00,133850.03125,134013.109375,133761.046875,133995.796875,0,0.0,0.0,0.5
2024-09-12 14:00:00-03:00,133991.28125,134238.75,133888.859375,134236.046875,0,0.0,0.0,0.5
2024-09-12 15:00:00-03:00,134218.78125,134356.9375,134133.5,134267.5625,0,0.0,0.0,0.5
2024-09-12 16:00:00-03:00,134249.953125,134291.46875,134161.8125,134194.265625,0,0.0,0.0,0.5
2024-09-13 10:00:00-03:00,134030.640625,135795.265625,134030.640625,135741.265625,0,0.0,0.0,0.5
2024-09-13 11:00:00-03:00,135688.609375,135878.5,135353.09375,135767.734375,0,0.0,0.0,0.5
2024-09-13 12:00:00-03:00,135773.3125,135793.296875,135475.875,135613.953125,0,0.0,0.0,0.5
2024-09-13 13:00:00-03:00,135638.0625,135657.34375,135015.4375,135080.25,0,0.0,0.0,0.5
2024-09-13 14:00:00-03:00,135061.25,135127.59375,134813.984375,134818.765625,0,0.0,0.0,0.5
2024-09-13 15:00:00-03:00,134847.3125,135008.484375,134713.421875,134924.984375,0,0.0,0.0,0.5
2024-09-13 16:00:00-03:00,134924.09375,135093.703125,134881.171875,134971.703125,0,0.0,0.0,0.5
2024-09-16 10:00:00-03:00,134884.765625,135715.09375,134869.96875,135500.875,0,0.0,0.0,0.5
2024-09-16 11:00:00-03:00,135492.546875,135652.375,135072.09375,135219.375,0,0.0,0.0,0.5
2024-09-16 12:00:00-03:00,135210.375,135267.15625,134932.515625,134936.609375,0,0.0,0.0,0.5
2024-09-16 13:00:00-03:00,134927.953125,135116.65625,134927.953125,135001.96875,0,0.0,0.0,0.5
2024-09-16 14:00:00-03:00,134999.78125,135168.625,134916.359375,135157.65625,0,0.0,0.0,0.5
2024-09-16 15:00:00-03:00,135221.1875,135221.1875,134973.734375,135003.546875,0,0.0,0.0,0.5
2024-09-16 16:00:00-03:00,135007.09375,135105.5625,134924.703125,135072.453125,0,0.0,0.0,0.5
2024-09-17 10:00:00-03:00,135118.0625,135118.0625,134180.34375,134392.8125,0,0.0,0.0,0.5
2024-09-17 11:00:00-03:00,134395.171875,134899.109375,134357.984375,134417.234375,0,0.0,0.0,0.5
2024-09-17 12:00:00-03:00,134420.890625,134706.53125,134420.890625,134567.484375,0,0.0,0.0,0.5
2024-09-17 13:00:00-03:00,134555.125,134625.34375,134343.15625,134343.15625,0,0.0,0.0,0.5
2024-09-17 14:00:00-03:00,134364.515625,134713.671875,134309.375,134695.703125,0,0.0,0.0,0.5
2024-09-17 15:00:00-03:00,134761.875,134821.546875,134667.484375,134734.25,0,0.0,0.0,0.5
2024-09-17 16:00:00-03:00,134735.46875,134817.78125,134643.203125,134782.90625,0,0.0,0.0,0.5
2024-09-18 10:00:00-03:00,134960.1875,134960.1875,134197.421875,134443.765625,0,0.0,0.0,0.5
2024-09-18 11:00:00-03:00,134406.296875,134557.8125,134001.765625,134062.4375,0,0.0,0.0,0.5
2024-09-18 12:00:00-03:00,134062.140625,134155.765625,133847.4375,133866.8125,0,0.0,0.0,0.5
2024-09-18 13:00:00-03:00,133857.796875,134263.875,133846.75,134263.875,0,0.0,0.0,0.5
2024-09-18 14:00:00-03:00,134264.375,134573.015625,134116.96875,134423.625,0,0.0,0.0,0.5
2024-09-18 15:00:00-03:00,134407.40625,135203.3125,134381.21875,134381.21875,0,0.0,0.0,0.5
2024-09-18 16:00:00-03:00,134312.625,134357.609375,133762.203125,133826.0625,0,0.0,0.0,0.5
2024-09-19 10:00:00-03:00,133747.640625,134758.765625,133747.640625,133996.296875,0,0.0,0.0,0.5
2024-09-19 11:00:00-03:00,134014.4375,134167.203125,133425.0,133703.640625,0,0.0,0.0,0.5
2024-09-19 12:00:00-03:00,133730.40625,133888.578125,133636.25,133745.34375,0,0.0,0.0,0.5
2024-09-19 13:00:00-03:00,133761.09375,133960.359375,133703.984375,133912.703125,0,0.0,0.0,0.5
2024-09-19 14:00:00-03:00,133915.8125,133932.4375,133324.625,133433.859375,0,0.0,0.0,0.5
2024-09-19 15:00:00-03:00,133437.296875,133613.234375,133201.0625,133421.1875,0,0.0,0.0,0.5
2024-09-19 16:00:00-03:00,133430.34375,133466.859375,133174.90625,133294.890625,0,0.0,0.0,0.5
2024-09-20 10:00:00-03:00,133120.875,133128.359375,132275.890625,132325.46875,0,0.0,0.0,0.5
2024-09-20 11:00:00-03:00,132372.109375,132372.109375,131722.15625,131722.15625,0,0.0,0.0,0.5
2024-09-20 12:00:00-03:00,131753.765625,131818.6875,131543.96875,131643.5625,0,0.0,0.0,0.5
2024-09-20 13:00:00-03:00,131644.890625,131672.90625,131297.65625,131303.78125,0,0.0,0.0,0.5
2024-09-20 14:00:00-03:00,131290.6875,131381.1875,131001.1171875,131061.5,0,0.0,0.0,0.5
2024-09-20 15:00:00-03:00,131053.1171875,131160.53125,130907.421875,131062.96875,0,0.0,0.0,0.5
2024-09-20 16:00:00-03:00,131064.6171875,131261.8125,130992.3125,131123.9375,0,0.0,0.0,0.5
2024-09-23 10:00:00-03:00,131065.4375,131065.4375,130195.6484375,130412.859375,0,0.0,0.0,0.5
2024-09-23 11:00:00-03:00,130436.671875,130786.4296875,130099.6171875,130697.21875,0,0.0,0.0,0.5
2024-09-23 12:00:00-03:00,130631.3203125,130847.796875,130575.140625,130745.9296875,0,0.0,0.0,0.5
2024-09-23 13:00:00-03:00,130748.046875,130748.046875,130460.1796875,130608.5234375,0,0.0,0.0,0.5
2024-09-23 14:00:00-03:00,130597.6796875,130759.1328125,130469.0,130713.71875,0,0.0,0.0,0.5
2024-09-23 15:00:00-03:00,130671.546875,130705.8203125,130411.8203125,130439.7734375,0,0.0,0.0,0.5
2024-09-23 16:00:00-03:00,130425.71875,130688.4609375,130408.8203125,130676.1875,0,0.0,0.0,0.5
2024-09-24 10:00:00-03:00,130569.953125,133011.953125,130569.953125,132707.453125,0,0.0,0.0,0.5
2024-09-24 11:00:00-03:00,132733.890625,132733.890625,131911.4375,131931.375,0,0.0,0.0,0.5
2024-09-24 12:00:00-03:00,131901.046875,132146.703125,131620.859375,132100.484375,0,0.0,0.0,0.5
2024-09-24 13:00:00-03:00,132103.84375,132422.4375,132050.484375,132365.171875,0,0.0,0.0,0.5
2024-09-24 14:00:00-03:00,132339.296875,132357.796875,132113.484375,132208.453125,0,0.0,0.0,0.5
2024-09-24 15:00:00-03:00,132216.546875,132458.015625,132188.265625,132427.203125,0,0.0,0.0,0.5
2024-09-24 16:00:00-03:00,132448.59375,132448.59375,132107.484375,132142.234375,0,0.0,0.0,0.5
2024-09-25 10:00:00-03:00,132155.765625,132981.78125,132155.671875,132256.734375,0,0.0,0.0,0.5
2024-09-25 11:00:00-03:00,132288.171875,132451.40625,131953.265625,132158.125,0,0.0,0.0,0.5
2024-09-25 12:00:00-03:00,132148.484375,132271.21875,131598.375,131776.0,0,0.0,0.0,0.5
2024-09-25 13:00:00-03:00,131748.40625,132141.78125,131724.9375,131805.265625,0,0.0,0.0,0.5
2024-09-25 14:00:00-03:00,131792.40625,131792.40625,131489.09375,131651.234375,0,0.0,0.0,0.5
2024-09-25 15:00:00-03:00,131603.703125,131730.453125,131532.921875,131654.46875,0,0.0,0.0,0.5
2024-09-25 16:00:00-03:00,131669.3125,131726.59375,131562.203125,131596.84375,0,0.0,0.0,0.5
2024-09-26 10:00:00-03:00,131595.046875,133095.484375,131593.5,132562.546875,0,0.0,0.0,0.5
2024-09-26 11:00:00-03:00,132622.375,132634.203125,132096.828125,132096.828125,0,0.0,0.0,0.5
2024-09-26 12:00:00-03:00,132085.046875,132595.0,132085.046875,132464.078125,0,0.0,0.0,0.5
2024-09-26 13:00:00-03:00,132453.265625,132911.984375,132396.09375,132792.109375,0,0.0,0.0,0.5
2024-09-26 14:00:00-03:00,132786.296875,133114.65625,132754.6875,133114.65625,0,0.0,0.0,0.5
2024-09-26 15:00:00-03:00,133117.078125,133312.765625,133010.515625,133144.4375,0,0.0,0.0,0.5
2024-09-26 16:00:00-03:00,133149.5625,133207.25,132840.5625,132933.171875,0,0.0,0.0,0.5
2024-09-27 10:00:00-03:00,133009.78125,133548.4375,132842.234375,133460.4375,0,0.0,0.0,0.5
2024-09-27 11:00:00-03:00,133480.484375,133923.09375,133305.0625,133685.984375,0,0.0,0.0,0.5
2024-09-27 12:00:00-03:00,133628.4375,133743.484375,133112.015625,133112.015625,0,0.0,0.0,0.5
2024-09-27 13:00:00-03:00,133135.984375,133320.203125,133068.953125,133101.703125,0,0.0,0.0,0.5
2024-09-27 14:00:00-03:00,133071.625,133137.234375,132755.125,133076.046875,0,0.0,0.0,0.5
2024-09-27 15:00:00-03:00,133084.578125,133196.59375,132756.5625,132810.0625,0,0.0,0.0,0.5
2024-09-27 16:00:00-03:00,132775.640625,132955.296875,132628.3125,132920.03125,0,0.0,0.0,0.5
2024-09-30 10:00:00-03:00,132761.203125,133119.796875,132509.296875,132572.734375,0,0.0,0.0,0.5
2024-09-30 11:00:00-03:00,132545.796875,132928.765625,132408.15625,132876.734375,0,0.0,0.0,0.5
2024-09-30 12:00:00-03:00,132870.953125,133095.8125,132333.875,132341.484375,0,0.0,0.0,0.5
2024-09-30 13:00:00-03:00,132349.9375,132524.28125,132310.21875,132310.21875,0,0.0,0.0,0.5
2024-09-30 14:00:00-03:00,132308.671875,132482.234375,132291.375,132465.78125,0,0.0,0.0,0.5
2024-09-30 15:00:00-03:00,132423.375,132513.15625,131932.125,132191.140625,0,0.0,0.0,0.5
2024-09-30 16:00:00-03:00,132194.4375,132217.765625,132055.984375,132168.546875,0,0.0,0.0,0.5
2024-10-01 10:00:00-03:00,131816.5625,132692.234375,131816.5625,132483.9375,0,0.0,0.0,0.5
2024-10-01 11:00:00-03:00,132457.140625,133147.921875,132457.140625,133059.234375,0,0.0,0.0,0.5
2024-10-01 12:00:00-03:00,133094.0625,133349.828125,132758.71875,133227.0625,0,0.0,0.0,0.5
2024-10-01 13:00:00-03:00,133212.453125,133405.484375,133087.453125,133353.125,0,0.0,0.0,0.5
2024-10-01 14:00:00-03:00,133362.34375,133362.34375,132531.3125,133010.78125,0,0.0,0.0,0.5
2024-10-01 15:00:00-03:00,133008.921875,133164.671875,132850.515625,132958.9375,0,0.0,0.0,0.5
2024-10-01 16:00:00-03:00,132959.515625,132959.515625,132599.125,132624.765625,0,0.0,0.0,0.5
2024-10-02 10:00:00-03:00,132495.15625,134894.1875,132495.15625,134514.453125,0,0.0,0.0,0.5
2024-10-02 11:00:00-03:00,134476.859375,134921.65625,134063.0625,134064.6875,0,0.0,0.0,0.5
2024-10-02 12:00:00-03:00,134149.546875,134325.859375,133879.890625,134312.921875,0,0.0,0.0,0.5
2024-10-02 13:00:00-03:00,134328.28125,134434.515625,134084.515625,134130.921875,0,0.0,0.0,0.5
2024-10-02 14:00:00-03:00,134132.03125,134212.265625,133956.734375,134187.984375,0,0.0,0.0,0.5
2024-10-02 15:00:00-03:00,134183.765625,134183.765625,133348.203125,133465.125,0,0.0,0.0,0.5
2024-10-02 16:00:00-03:00,133468.28125,133624.375,133419.46875,133476.78125,0,0.0,0.0,0.5
2024-10-03 10:00:00-03:00,133513.796875,133513.796875,131549.296875,131907.953125,0,0.0,0.0,0.5
2024-10-03 11:00:00-03:00,131886.296875,131890.671875,131176.484375,131206.265625,0,0.0,0.0,0.5
2024-10-03 12:00:00-03:00,131202.984375,131533.234375,131202.984375,131372.515625,0,0.0,0.0,0.5
2024-10-03 13:00:00-03:00,131357.0625,131598.765625,131222.875,131333.484375,0,0.0,0.0,0.5
2024-10-03 14:00:00-03:00,131366.5625,131515.5625,131241.1875,131515.5625,0,0.0,0.0,0.5
2024-10-03 15:00:00-03:00,131512.4375,131923.046875,131369.546875,131693.90625,0,0.0,0.0,0.5
2024-10-03 16:00:00-03:00,131685.46875,131722.484375,131553.15625,131581.0,0,0.0,0.0,0.5
2024-10-04 10:00:00-03:00,131671.515625,131812.703125,131156.34375,131641.34375,0,0.0,0.0,0.5
2024-10-04 11:00:00-03:00,131655.9375,131935.96875,131436.796875,131622.28125,0,0.0,0.0,0.5
2024-10-04 12:00:00-03:00,131622.6875,131738.5625,131362.265625,131634.34375,0,0.0,0.0,0.5
2024-10-04 13:00:00-03:00,131625.53125,131734.578125,131584.53125,131732.375,0,0.0,0.0,0.5
2024-10-04 14:00:00-03:00,131733.3125,131874.125,131531.140625,131629.796875,0,0.0,0.0,0.5
2024-10-04 15:00:00-03:00,131624.9375,131914.4375,131601.953125,131889.296875,0,0.0,0.0,0.5
2024-10-04 16:00:00-03:00,131898.0625,131928.9375,131721.125,131921.4375,0,0.0,0.0,0.5
2024-10-07 10:00:00-03:00,131792.296875,132643.609375,131701.09375,132467.9375,0,0.0,0.0,0.5
2024-10-07 11:00:00-03:00,132476.4375,132942.5625,132439.484375,132439.484375,0,0.0,0.0,0.5
2024-10-07 12:00:00-03:00,132317.5,132351.09375,131925.0625,132060.015625,0,0.0,0.0,0.5
2024-10-07 13:00:00-03:00,132031.84375,132146.203125,131875.109375,132056.328125,0,0.0,0.0,0.5
2024-10-07 14:00:00-03:00,132052.09375,132285.484375,132011.6875,132237.984375,0,0.0,0.0,0.5
2024-10-07 15:00:00-03:00,132233.234375,132282.453125,131676.46875,131861.109375,0,0.0,0.0,0.5
2024-10-07 16:00:00-03:00,131830.90625,132023.140625,131762.015625,131976.75,0,0.0,0.0,0.5
2024-10-08 10:00:00-03:00,132015.796875,132015.796875,130370.7734375,131292.6875,0,0.0,0.0,0.5
2024-10-08 11:00:00-03:00,131276.125,131293.484375,130801.78125,131213.703125,0,0.0,0.0,0.5
2024-10-08 12:00:00-03:00,131236.3125,131455.296875,131131.125,131455.296875,0,0.0,0.0,0.5
2024-10-08 13:00:00-03:00,131426.53125,131662.125,131359.09375,131438.59375,0,0.0,0.0,0.5
2024-10-08 14:00:00-03:00,131462.453125,131550.40625,131236.109375,131522.40625,0,0.0,0.0,0.5
2024-10-08 15:00:00-03:00,131533.8125,131692.734375,131437.046875,131442.4375,0,0.0,0.0,0.5
2024-10-08 16:00:00-03:00,131431.328125,131550.90625,131230.484375,131550.90625,0,0.0,0.0,0.5
2024-10-09 10:00:00-03:00,131510.125,131519.734375,130107.0703125,130488.578125,0,0.0,0.0,0.5
2024-10-09 11:00:00-03:00,130460.953125,130460.953125,129954.609375,130419.8828125,0,0.0,0.0,0.5
2024-10-09 12:00:00-03:00,130421.203125,130547.171875,130001.078125,130018.28125,0,0.0,0.0,0.5
2024-10-09 13:00:00-03:00,130043.25,130214.7265625,129718.953125,129828.6171875,0,0.0,0.0,0.5
2024-10-09 14:00:00-03:00,129788.5234375,129892.2109375,129724.546875,129860.546875,0,0.0,0.0,0.5
2024-10-09 15:00:00-03:00,129855.1328125,129913.5625,129722.203125,129766.6875,0,0.0,0.0,0.5
2024-10-09 16:00:00-03:00,129786.4921875,130042.8828125,129776.6328125,130020.5234375,0,0.0,0.0,0.5
2024-10-10 10:00:00-03:00,129962.75,130306.28125,129835.421875,130112.921875,0,0.0,0.0,0.5
2024-10-10 11:00:00-03:00,130110.2421875,130365.328125,130110.2421875,130255.671875,0,0.0,0.0,0.5
2024-10-10 12:00:00-03:00,130271.046875,130417.828125,130176.3203125,130197.34375,0,0.0,0.0,0.5
2024-10-10 13:00:00-03:00,130173.609375,130308.59375,130084.4609375,130084.4609375,0,0.0,0.0,0.5
2024-10-10 14:00:00-03:00,130090.2578125,130340.640625,129843.0,130340.640625,0,0.0,0.0,0.5
2024-10-10 15:00:00-03:00,130340.7265625,130418.46875,130186.4296875,130343.640625,0,0.0,0.0,0.5
2024-10-10 16:00:00-03:00,130341.109375,130393.1875,130275.0078125,130358.21875,0,0.0,0.0,0.5
2024-10-11 10:00:00-03:00,130353.9921875,130353.9921875,129337.6796875,129452.7421875,0,0.0,0.0,0.5
2024-10-11 11:00:00-03:00,129434.703125,130004.3984375,129379.4296875,129853.3828125,0,0.0,0.0,0.5
2024-10-11 12:00:00-03:00,129827.6484375,130096.8671875,129629.8828125,129629.8828125,0,0.0,0.0,0.5
2024-10-11 13:00:00-03:00,129638.40625,129662.2734375,129460.1484375,129662.2734375,0,0.0,0.0,0.5
2024-10-11 14:00:00-03:00,129672.3984375,129934.9921875,129672.3984375,129871.640625,0,0.0,0.0,0.5
2024-10-11 15:00:00-03:00,129872.9765625,129991.3828125,129785.390625,129938.34375,0,0.0,0.0,0.5
2024-10-11 16:00:00-03:00,129927.390625,130066.953125,129888.671875,130006.5234375,0,0.0,0.0,0.5
2024-10-14 10:00:00-03:00,129991.6875,130392.9921875,129760.96875,130040.3125,0,0.0,0.0,0.5
2024-10-14 11:00:00-03:00,129969.7109375,130441.0625,129728.796875,130363.40625,0,0.0,0.0,0.5
2024-10-14 12:00:00-03:00,130393.6015625,130425.8828125,129778.9765625,130395.453125,0,0.0,0.0,0.5
2024-10-14 13:00:00-03:00,130434.640625,130801.34375,130391.2265625,130794.9765625,0,0.0,0.0,0.5
2024-10-14 14:00:00-03:00,130792.7734375,131120.453125,130654.2265625,131040.2265625,0,0.0,0.0,0.5
2024-10-14 15:00:00-03:00,131031.7890625,131219.609375,130967.953125,131132.015625,0,0.0,0.0,0.5
2024-10-14 16:00:00-03:00,131117.6875,131164.1875,131007.75,131135.671875,0,0.0,0.0,0.5
2024-10-15 10:00:00-03:00,131005.25,131456.515625,130199.8203125,130391.546875,0,0.0,0.0,0.5
2024-10-15 11:00:00-03:00,130380.3671875,131054.9765625,130294.7578125,130923.7734375,0,0.0,0.0,0.5
2024-10-15 12:00:00-03:00,130908.171875,131028.15625,130561.90625,130583.671875,0,0.0,0.0,0.5
2024-10-15 13:00:00-03:00,130587.546875,130805.8671875,130504.0703125,130805.8671875,0,0.0,0.0,0.5
2024-10-15 14:00:00-03:00,130818.65625,130929.7109375,130614.203125,130883.84375,0,0.0,0.0,0.5
2024-10-15 15:00:00-03:00,130882.859375,130923.5078125,130734.65625,130884.8671875,0,0.0,0.0,0.5
2024-10-15 16:00:00-03:00,130875.96875,130886.0390625,130716.90625,130762.1328125,0,0.0,0.0,0.5
2024-10-16 10:00:00-03:00,131044.5703125,131328.90625,130799.4375,130885.6484375,0,0.0,0.0,0.5
2024-10-16 11:00:00-03:00,130904.34375,131476.34375,130780.1796875,131476.34375,0,0.0,0.0,0.5
2024-10-16 12:00:00-03:00,131500.484375,131516.984375,131229.734375,131418.6875,0,0.0,0.0,0.5
2024-10-16 13:00:00-03:00,131406.890625,131768.59375,131406.09375,131668.59375,0,0.0,0.0,0.5
2024-10-16 14:00:00-03:00,131693.171875,132232.65625,131693.171875,132074.953125,0,0.0,0.0,0.5
2024-10-16 15:00:00-03:00,132065.421875,132119.984375,131711.40625,131730.15625,0,0.0,0.0,0.5
2024-10-16 16:00:00-03:00,131724.453125,131755.40625,131602.59375,131668.3125,0,0.0,0.0,0.5
2024-10-17 10:00:00-03:00,131715.84375,131715.84375,129901.9375,130427.6015625,0,0.0,0.0,0.5
2024-10-17 11:00:00-03:00,130446.1171875,130703.4609375,130391.2109375,130623.609375,0,0.0,0.0,0.5
2024-10-17 12:00:00-03:00,130636.7578125,130806.1171875,130479.078125,130490.09375,0,0.0,0.0,0.5
2024-10-17 13:00:00-03:00,130492.9296875,130688.5703125,130348.3203125,130675.1171875,0,0.0,0.0,0.5
2024-10-17 14:00:00-03:00,130675.359375,130853.953125,130572.953125,130816.78125,0,0.0,0.0,0.5
2024-10-17 15:00:00-03:00,130808.703125,130871.03125,130731.4609375,130767.6328125,0,0.0,0.0,0.5
2024-10-17 16:00:00-03:00,130750.78125,130883.0078125,130750.78125,130853.7265625,0,0.0,0.0,0.5
2024-10-18 10:00:00-03:00,130793.4921875,131724.65625,130350.2265625,130350.2265625,0,0.0,0.0,0.5
2024-10-18 11:00:00-03:00,130405.4921875,130775.7578125,130121.078125,130575.328125,0,0.0,0.0,0.5
2024-10-18 12:00:00-03:00,130527.46875,130537.1171875,130173.203125,130309.1484375,0,0.0,0.0,0.5
2024-10-18 13:00:00-03:00,130314.296875,130496.4765625,130255.21875,130343.3203125,0,0.0,0.0,0.5
2024-10-18 14:00:00-03:00,130367.671875,130447.390625,130175.71875,130222.2265625,0,0.0,0.0,0.5
2024-10-18 15:00:00-03:00,130211.2734375,130467.328125,130172.546875,130467.328125,0,0.0,0.0,0.5
2024-10-18 16:00:00-03:00,130452.46875,130530.2734375,130331.9921875,130495.6328125,0,0.0,0.0,0.5
2024-10-21 10:00:00-03:00,130499.1484375,131123.53125,130488.0078125,130680.59375,0,0.0,0.0,0.5
2024-10-21 11:00:00-03:00,130693.921875,130832.609375,130184.171875,130501.328125,0,0.0,0.0,0.5
2024-10-21 12:00:00-03:00,130451.5234375,130524.359375,130156.6328125,130474.8125,0,0.0,0.0,0.5
2024-10-21 13:00:00-03:00,130474.078125,130684.3515625,130298.359375,130661.578125,0,0.0,0.0,0.5
2024-10-21 14:00:00-03:00,130648.4296875,130659.0234375,130314.1328125,130325.421875,0,0.0,0.0,0.5
2024-10-21 15:00:00-03:00,130338.8515625,130474.09375,130213.7265625,130279.3515625,0,0.0,0.0,0.5
2024-10-21 16:00:00-03:00,130300.40625,130460.0,130300.40625,130340.7265625,0,0.0,0.0,0.5
2024-10-22 10:00:00-03:00,130345.5078125,130345.5078125,129221.3984375,129324.3125,0,0.0,0.0,0.5
2024-10-22 11:00:00-03:00,129283.9921875,129678.8984375,129094.3515625,129445.4296875,0,0.0,0.0,0.5
2024-10-22 12:00:00-03:00,129470.640625,129654.7265625,129143.640625,129614.046875,0,0.0,0.0,0.5
2024-10-22 13:00:00-03:00,129639.2109375,129919.03125,129607.0390625,129675.1328125,0,0.0,0.0,0.5
2024-10-22 14:00:00-03:00,129673.2265625,129734.140625,129353.953125,129660.1484375,0,0.0,0.0,0.5
2024-10-22 15:00:00-03:00,129649.078125,129958.953125,129489.3828125,129930.84375,0,0.0,0.0,0.5
2024-10-22 16:00:00-03:00,129914.078125,130137.0703125,129910.6171875,130110.3828125,0,0.0,0.0,0.5
2024-10-23 10:00:00-03:00,129949.203125,129949.203125,129029.3828125,129357.6171875,0,0.0,0.0,0.5
2024-10-23 11:00:00-03:00,129354.0703125,129359.296875,128589.1328125,128826.8125,0,0.0,0.0,0.5
2024-10-23 12:00:00-03:00,128847.171875,129203.6796875,128717.046875,129203.6796875,0,0.0,0.0,0.5
2024-10-23 13:00:00-03:00,129205.2265625,129240.1328125,128842.71875,129043.953125,0,0.0,0.0,0.5
2024-10-23 14:00:00-03:00,129049.828125,129256.8671875,128969.2421875,129168.703125,0,0.0,0.0,0.5
2024-10-23 15:00:00-03:00,129154.7265625,129154.7265625,128929.8515625,129078.1875,0,0.0,0.0,0.5
2024-10-23 16:00:00-03:00,129084.2578125,129226.21875,129049.578125,129119.25,0,0.0,0.0,0.5
2024-10-24 10:00:00-03:00,129233.109375,129264.2421875,128798.2578125,129165.6796875,0,0.0,0.0,0.5
2024-10-24 11:00:00-03:00,129145.9765625,129448.2578125,128859.0703125,129448.2578125,0,0.0,0.0,0.5
2024-10-24 12:00:00-03:00,129439.78125,129593.2734375,129246.5,129246.5,0,0.0,0.0,0.5
2024-10-24 13:00:00-03:00,129208.6484375,129248.9921875,128917.4921875,129215.59375,0,0.0,0.0,0.5
2024-10-24 14:00:00-03:00,129225.609375,129965.7109375,129212.0390625,129640.7734375,0,0.0,0.0,0.5
2024-10-24 15:00:00-03:00,129631.4921875,129757.8828125,129551.640625,129669.0234375,0,0.0,0.0,0.5
2024-10-24 16:00:00-03:00,129629.296875,130129.9765625,129626.34375,130027.53125,0,0.0,0.0,0.5
2024-10-25 10:00:00-03:00,130066.953125,130405.3125,129970.0078125,130126.46875,0,0.0,0.0,0.5
2024-10-25 11:00:00-03:00,130118.359375,130529.21875,130109.578125,130378.390625,0,0.0,0.0,0.5
2024-10-25 12:00:00-03:00,130386.0625,130417.7109375,129893.5625,129917.390625,0,0.0,0.0,0.5
2024-10-25 13:00:00-03:00,129959.4296875,130412.0625,129824.03125,130231.1796875,0,0.0,0.0,0.5
2024-10-25 14:00:00-03:00,130223.640625,130264.859375,129834.1328125,129861.2734375,0,0.0,0.0,0.5
2024-10-25 15:00:00-03:00,129805.953125,130095.328125,129805.953125,130095.328125,0,0.0,0.0,0.5
2024-10-25 16:00:00-03:00,130066.40625,130086.4609375,129890.046875,129955.5078125,0,0.0,0.0,0.5
2024-10-28 10:00:00-03:00,129893.7109375,131171.15625,129893.7109375,131066.328125,0,0.0,0.0,0.5
2024-10-28 11:00:00-03:00,131102.703125,131170.0625,130865.6484375,131143.203125,0,0.0,0.0,0.5
2024-10-28 12:00:00-03:00,131128.796875,131323.234375,131087.953125,131179.796875,0,0.0,0.0,0.5
2024-10-28 13:00:00-03:00,131188.8125,131268.59375,131105.5625,131153.375,0,0.0,0.0,0.5
2024-10-28 14:00:00-03:00,131146.125,131412.3125,131104.0625,131401.546875,0,0.0,0.0,0.5
2024-10-28 15:00:00-03:00,131420.5625,131420.5625,131195.234375,131249.984375,0,0.0,0.0,0.5
2024-10-28 16:00:00-03:00,131240.578125,131306.859375,131195.375,131259.875,0,0.0,0.0,0.5
2024-10-29 10:00:00-03:00,131214.171875,131764.703125,131214.171875,131332.53125,0,0.0,0.0,0.5
2024-10-29 11:00:00-03:00,131356.625,131475.15625,131235.3125,131322.796875,0,0.0,0.0,0.5
2024-10-29 12:00:00-03:00,131317.90625,131488.984375,131103.96875,131138.9375,0,0.0,0.0,0.5
2024-10-29 13:00:00-03:00,131166.1875,131259.21875,130999.9296875,131037.7109375,0,0.0,0.0,0.5
2024-10-29 14:00:00-03:00,131040.640625,131110.375,130713.796875,130796.828125,0,0.0,0.0,0.5
2024-10-29 15:00:00-03:00,130782.546875,131029.4296875,130747.90625,130784.0078125,0,0.0,0.0,0.5
2024-10-29 16:00:00-03:00,130792.4765625,130816.0390625,130693.359375,130793.8984375,0,0.0,0.0,0.5
2024-10-30 10:00:00-03:00,130729.9296875,131026.921875,130640.71875,131021.0,0,0.0,0.0,0.5
2024-10-30 11:00:00-03:00,130980.828125,130980.953125,130472.6015625,130698.7265625,0,0.0,0.0,0.5
2024-10-30 12:00:00-03:00,130715.8125,131013.65625,130660.2734375,130829.96875,0,0.0,0.0,0.5
2024-10-30 13:00:00-03:00,130827.7890625,130828.28125,130659.71875,130703.3984375,0,0.0,0.0,0.5
2024-10-30 14:00:00-03:00,130709.8125,130792.140625,130634.1875,130703.9921875,0,0.0,0.0,0.5
2024-10-30 15:00:00-03:00,130703.5234375,130836.0234375,130677.5,130703.28125,0,0.0,0.0,0.5
2024-10-30 16:00:00-03:00,130717.59375,130729.3671875,130550.9921875,130670.2109375,0,0.0,0.0,0.5
2024-10-31 10:00:00-03:00,130638.9375,130797.859375,130019.421875,130444.8125,0,0.0,0.0,0.5
2024-10-31 11:00:00-03:00,130397.3203125,130696.578125,130182.921875,130182.921875,0,0.0,0.0,0.5
2024-10-31 12:00:00-03:00,130163.1171875,130298.15625,129981.0078125,130069.34375,0,0.0,0.0,0.5
2024-10-31 13:00:00-03:00,130079.09375,130166.4296875,130001.4609375,130059.3203125,0,0.0,0.0,0.5
2024-10-31 14:00:00-03:00,130051.8125,130117.25,129765.6171875,129840.28125,0,0.0,0.0,0.5
2024-10-31 15:00:00-03:00,129845.6171875,129947.203125,129740.28125,129877.921875,0,0.0,0.0,0.5
2024-10-31 16:00:00-03:00,129884.3515625,129908.5703125,129641.78125,129735.40625,0,0.0,0.0,0.5
